0 0.725846140022 0.691179571896 0.719995408658 0.73485365167 0.640699664675 0.680450982994 0.695366182268 1.63213304143 0.940407307131 0.945549063262 1.02022226567 1.22354741526 1.37320608231 1.67996969104 2.05288648733 2.06942344443 2.06310554791 2.10847484129 2.09627082372 2.75193060738 2.77087392018 2.97267998193 3.12318761881 4.26176497482 5.08163741305 6.31574338457 6.65213940171 28.9820135423 30.0289157684 30.1107346725 28.4620083367 28.3790068259 27.6721122502 27.5185657126 27.3208616761 27.8761843212 28.0801843211 26.8896718324 26.8882679324 32.9456356216 33.3390368224 33.3715142739 33.9165377047 34.3587252899 49.0660601943 38.2965931626 38.2435009462 38.2316254171 38.5606095335 43.8375873557 41.9203274881 42.4338087716 43.7523258696 41.1110929752 39.8001221094 31.1077368085 31.1223263417 47.6261953385 47.2804406847 47.3285632921 44.3608433917 44.3652965257 47.4579951198 47.1411575966 47.4897767411 47.3181385359 47.3287604154 47.62775271 62.1942572736 47.8018606091 47.5124035796 11.6287811848 11.7551765757 57.1317647108 56.9004137772 52.6222382251 56.78363468 53.839433026 56.5879323639 56.5434717194 54.0191482486 56.4942915037 54.1763939584 54.2083139483 56.1564986742 54.2404592303 56.2632082096 54.3006744166 55.6912640956 55.8724407235 55.4652742401 55.4662572281 55.3763978522 51.390406428 55.2698844733 55.2572048825 55.257196379 54.9340489021 55.0998245517 55.2347363999 51.3020236799 27.7626412766 54.0092015028 54.0100427846 53.7346210952 53.7501331979 53.6182999498 53.6486298353 53.279985032 53.1125272271 52.9145495248 50.1763335325 52.4746310725 52.439539738 50.2414874873 50.286519861 50.3076802418 50.3986963428 50.0171133641 50.4129026952 49.1883017758 50.4844166577 49.8904399256 52.0085786187 52.0007289162 51.6715958016 51.8730207272 51.7076349985 50.592254501 51.7245372878 49.842888247 7.71733847046 7.42947265708 48.346810582 48.29422594 47.8061762303 47.8018473183 47.8011940618 48.1882454666 48.1831938533 48.5902574828 1.79042799065 1.72151328224 1.40048704462 50.1734936773 1.3675126192 50.4562747788 0.931827547935 0.742090322779 6.86026308668 56.3664594325

0.725846140022 0 0.289152906918 0.318968743679 0.333826986691 0.239672999696 0.279424318015 0.294339517289 1.23110637645 0.538380642153 0.543522398284 0.61819560069 0.822520750278 0.971179417327 1.27794302606 1.65185982235 1.66839677945 1.66207888293 1.70744817632 1.69524415874 2.3499039424 2.3698472552 2.57165331695 2.72216095383 3.86073830984 4.67961074807 5.91471671959 6.25111273673 29.2009868773 30.2478891034 30.3297080075 28.6809816717 28.5979801609 27.8910855852 27.7375390476 27.5398350112 28.0941576563 28.2981576561 27.1086451674 27.1072412675 33.1636089566 33.5570101574 33.5894876089 34.1345110398 34.576698625 49.2840335293 38.5145664976 38.4614742812 38.4495987521 38.7785828685 44.0555606907 31.1583008232 42.6517821066 43.9702992046 30.3480663102 40.0180954444 30.7057101435 30.7202996767 47.8441686735 47.4984140197 47.5465366271 30.7138167267 30.7182698607 47.6759684548 47.3591309317 47.7077500762 47.5361118709 47.5467337504 47.8457260451 61.7922306086 48.0198339441 47.7303769146 11.8467545198 11.9731499107 56.7297380458 56.4983871122 52.8402115601 56.381608015 54.0574063611 56.1859056989 56.1414450544 54.2371215836 56.0922648388 54.3943672934 54.4262872833 55.7544720093 54.4584325653 55.8611815446 54.5186477517 55.2892374307 55.4704140585 55.0632475752 55.0642305632 54.9743711872 50.988379763 54.8678578084 54.8551782175 54.855169714 54.5320222371 54.6977978867 54.8327097349 50.8999970149 27.3606146116 53.6071748378 53.6080161196 53.3325944302 53.3481065329 53.2162732848 53.2466031703 52.877958367 52.7105005621 52.5125228598 49.7743068676 52.0726044075 52.037513073 49.8394608223 49.884493196 49.9056535768 49.9966696778 49.6150866991 50.0108760303 48.7862751108 50.0823899927 49.4884132606 51.6065519537 51.5987022512 51.2695691366 51.4709940622 51.3056083335 50.1902278361 51.3225106228 49.4408615821 7.57131180548 7.2834459921 47.944783917 47.8921992751 47.4041495654 47.3998206533 47.3991673968 47.7862188016 47.7811671883 48.1882308178 2.00840132567 1.93948661726 1.61946037964 49.7714670123 1.58648595422 50.0542481138 1.15080088296 0.9600636578 6.7142364217 55.9644327675

0.691179571896 0.289152906918 0 0.264302175554 0.278160418566 0.184006431571 0.22475774989 0.239672949164 1.17543980833 0.483714074027 0.488855830159 0.563529032564 0.766854182153 0.916512849202 1.22327645794 1.59619325423 1.61373021133 1.60741231481 1.65178160819 1.64057759061 2.29523737428 2.31418068707 2.51698674882 2.66649438571 3.80607174171 4.62494417995 5.85905015146 6.19544616861 29.1663203092 30.2132225353 30.2950414394 28.6463151036 28.5633135928 27.8564190171 27.7028724795 27.505168443 28.0594910881 28.263491088 27.0739785993 27.0725746993 33.1289423885 33.5223435893 33.5548210408 34.0998444716 34.5420320568 49.2493669612 38.4798999295 38.4268077131 38.414932184 38.7439163004 44.0208941226 31.103634255 42.6171155385 43.9356326365 30.2933997421 39.9834288763 30.6510435754 30.6656331086 47.8095021054 47.4637474516 47.511870059 30.6591501586 30.6636032926 47.6413018867 47.3244643635 47.673083508 47.5014453028 47.5120671823 47.8110594769 61.7375640405 47.985167376 47.6957103465 11.8120879517 11.9384833426 56.6750714777 56.4437205441 52.805544992 56.3269414469 54.0227397929 56.1312391308 56.0867784863 54.2024550155 56.0375982706 54.3597007253 54.3916207152 55.6998054411 54.4237659972 55.8065149765 54.4839811835 55.2345708625 55.4157474904 55.008581007 55.009563995 54.9197046191 50.9337131949 54.8131912402 54.8005116494 54.8005031459 54.477355669 54.6431313186 54.7780431668 50.8453304468 27.3059480435 53.5525082697 53.5533495514 53.2779278621 53.2934399648 53.1616067167 53.1919366022 52.8232917989 52.655833994 52.4578562917 49.7196402994 52.0179378394 51.9828465049 49.7847942542 49.8298266279 49.8509870087 49.9420031097 49.560420131 49.9562094621 48.7316085427 50.0277234246 49.4337466925 51.5518853856 51.5440356831 51.2149025684 51.4163274941 51.2509417654 50.1355612679 51.2678440547 49.3861950139 7.53664523736 7.24877942397 47.8901173489 47.8375327069 47.3494829972 47.3451540852 47.3445008287 47.7315522335 47.7265006202 48.1335642497 1.97373475755 1.90482004914 1.58479381152 49.7168004442 1.55181938609 49.9995815457 1.11613431483 0.925397089675 6.67956985357 55.9097661994

0.719995408658 0.318968743679 0.264302175554 0 0.268976255327 0.174822268332 0.214573586651 0.229488785925 1.16625564509 0.474529910788 0.47867166692 0.553344869325 0.757670018914 0.906328685963 1.2140922947 1.58700909099 1.60354604809 1.59722815157 1.64259744495 1.63039342737 2.28505321104 2.30499652383 2.50680258558 2.65731022247 3.79588757847 4.61476001671 5.84986598823 6.18626200537 29.1951361459 30.242038372 30.3238572762 28.6751309404 28.5921294295 27.8852348538 27.7316883163 27.5339842798 28.0883069249 28.2923069248 27.1027944361 27.1013905361 33.1577582252 33.5511594261 33.5836368775 34.1286603084 34.5708478936 49.2781827979 38.5087157663 38.4556235498 38.4437480207 38.7727321372 44.0497099593 31.0934500918 42.6459313752 43.9644484733 30.2832155788 40.012244713 30.6408594122 30.6554489454 47.8383179421 47.4925632883 47.5406858957 30.6489659953 30.6534191293 47.6701177234 47.3532802003 47.7018993448 47.5302611396 47.540883019 47.8398753137 61.7273798773 48.0139832128 47.7245261833 11.8409037885 11.9672991794 56.6648873144 56.4335363808 52.8343608287 56.3167572836 54.0515556297 56.1210549676 56.0765943231 54.2312708522 56.0274141074 54.388516562 54.420436552 55.6896212779 54.452581834 55.7963308132 54.5127970203 55.2243866993 55.4055633272 54.9983968438 54.9993798318 54.9095204558 50.9235290316 54.803007077 54.7903274862 54.7903189827 54.4671715058 54.6329471553 54.7678590036 50.8351462835 27.2957638802 53.5423241065 53.5431653882 53.2677436989 53.2832558015 53.1514225534 53.1817524389 52.8131076357 52.6456498308 52.4476721285 49.7094561362 52.0077536762 51.9726623416 49.7746100909 49.8196424647 49.8408028455 49.9318189464 49.5502359678 49.9460252989 48.7214243794 50.0175392614 49.4235625292 51.5417012224 51.5338515199 51.2047184052 51.4061433308 51.2407576021 50.1253771047 51.2576598915 49.3760108507 7.56546107412 7.27759526074 47.8799331857 47.8273485437 47.339298834 47.3349699219 47.3343166655 47.7213680703 47.716316457 48.1233800865 2.00255059431 1.9336358859 1.61360964828 49.706616281 1.58063522286 49.9893973824 1.14495015159 0.954212926436 6.70838569033 55.8995820361

0.73485365167 0.333826986691 0.278160418566 0.268976255327 0 0.169680511344 0.209431829663 0.224347028937 1.1611138881 0.4693881538 0.474529909932 0.549203112337 0.752528261926 0.901186928975 1.20895053771 1.581867334 1.5984042911 1.59208639458 1.63745568796 1.62525167039 2.28091145405 2.29985476684 2.5016608286 2.65216846548 3.79074582149 4.60961825972 5.84472423124 6.18112024838 29.2099943889 30.2568966151 30.3387155192 28.6899891834 28.6069876725 27.9000930968 27.7465465593 27.5488425228 28.1031651679 28.3071651678 27.1176526791 27.1162487791 33.1726164683 33.5660176691 33.5984951205 34.1435185514 34.5857061366 49.2930410409 38.5235740093 38.4704817929 38.4586062638 38.7875903802 44.0645682023 31.0893083348 42.6607896182 43.9793067163 30.2790738218 40.0271029561 30.6367176552 30.6513071884 47.8531761851 47.5074215314 47.5555441388 30.6448242383 30.6492773723 47.6849759664 47.3681384433 47.7167575878 47.5451193826 47.555741262 47.8547335567 61.7232381203 48.0288414558 47.7393844263 11.8557620315 11.9821574224 56.6607455575 56.4293946238 52.8492190717 56.3126155266 54.0664138727 56.1169132106 56.0724525661 54.2461290952 56.0232723504 54.403374805 54.435294795 55.6854795209 54.467440077 55.7921890562 54.5276552633 55.2202449423 55.4014215702 54.9942550868 54.9952380748 54.9053786988 50.9193872746 54.79886532 54.7861857292 54.7861772257 54.4630297488 54.6288053983 54.7637172466 50.8310045265 27.2916221232 53.5381823495 53.5390236312 53.2636019419 53.2791140445 53.1472807964 53.1776106819 52.8089658787 52.6415080738 52.4435303715 49.7053143792 52.0036119192 51.9685205846 49.7704683339 49.8155007077 49.8366610885 49.9276771895 49.5460942108 49.9418835419 48.7172826224 50.0133975044 49.4194207722 51.5375594654 51.5297097629 51.2005766482 51.4020015739 51.2366158451 50.1212353477 51.2535181345 49.3718690937 7.58031931713 7.29245350375 47.8757914287 47.8232067867 47.335157077 47.3308281649 47.3301749085 47.7172263133 47.7121747 48.1192383295 2.01740883732 1.94849412891 1.62846789129 49.702474524 1.59549346587 49.9852556254 1.1598083946 0.969071169448 6.72324393335 55.8954402792

